title,date,full_text,link
The future of AI could be great—or catastrophic,"Jan 30, 2024","A survey of nearly 3,000 machine learning experts on how our lives will be different in an AI world has been completed and the results are in.",https://techxplore.com/news/2024-01-future-ai-great-catastrophic.html
"Fighting deepfakes, shallowfakes and media manipulation","Jan 30, 2024","Photo, audio and video technologies have advanced significantly in recent years, making it easier to create convincing fake multimedia content, like politicians singing popular songs or saying silly things to get a laugh ...",https://techxplore.com/news/2024-01-deepfakes-shallowfakes-media.html
Researchers harness large language models to accelerate materials discovery,"Jan 29, 2024","Princeton researchers have created an artificial intelligence (AI) tool to predict the behavior of crystalline materials, a key step in advancing technologies such as batteries and semiconductors. Although computer simulations ...",https://techxplore.com/news/2024-01-harness-large-language-materials-discovery.html
Vehicle networking environment information sharing based on distributed fountain code,"Jan 29, 2024","Intelligent Transportation systems (ITS) have shown great potential in smart cities in recent years. Using information processing and communication technology, ITS significantly improves the quality of urban traffic operation ...",https://techxplore.com/news/2024-01-vehicle-networking-environment-based-fountain.html
Fingerprinting with machine vision,"Jan 29, 2024",Traditional fingerprint identification methods can struggle with accurately identifying feature points in smaller regions. This is usually where a subset of fingerprints that are of limited size might typically be found in ...,https://techxplore.com/news/2024-01-fingerprinting-machine-vision.html
"Google announces the development of Lumiere, an AI-based next-generation text-to-video generator","Jan 26, 2024",A team of AI researchers at Google Research has developed a next-generation AI-based text-to-video generator called Lumiere. The group has published a paper describing their efforts on the arXiv preprint server.,https://techxplore.com/news/2024-01-google-lumiere-ai-based-generation.html
What if American nuclear power plants could be less expensive,"Jan 26, 2024","American nuclear power plants generate more than 20% of the electricity, and half of the carbon-free electricity, in the United States. The nation's pressing demand for even more electricity—specifically carbon-free electricity ...",https://techxplore.com/news/2024-01-american-nuclear-power-expensive.html
Researchers develop a multiscale feature modulation network for advanced underwater image enhancement,"Jan 26, 2024",Researchers led by Prof. Wang Rujing from the Hefei Institutes of Physical Science of the Chinese Academy of Sciences developed a simple and effective multi-scale feature modulation network for underwater image enhancement.,https://techxplore.com/news/2024-01-multiscale-feature-modulation-network-advanced.html
Computer scientists invent simple method to speed cache sifting,"Jan 24, 2024","Computer scientists have invented a highly effective—yet incredibly simple—algorithm to decide which items to toss from a web cache to make room for new ones. Known as SIEVE, the new open-source algorithm holds the potential ...",https://techxplore.com/news/2024-01-scientists-simple-method-cache-sifting.html
"Research reveals that blockchain technology is probably unnecessary in the majority of cases, despite its popularity","Jan 24, 2024","In recent years blockchain technology has been making headlines and boomed in popularity, thanks partly to its use in the cryptocurrency Bitcoin. But, new research from the University of Birmingham published in Telematics ...",https://techxplore.com/news/2024-01-reveals-blockchain-technology-unnecessary-majority.html
Misinformation and irresponsible AI: Experts forecast how technology may shape our near future,"Jan 24, 2024","From misinformation and invisible cyber attacks to irresponsible AI that could cause events involving multiple deaths, expert futurists have forecast how rapid technology changes may shape our world by 2040.",https://techxplore.com/news/2024-01-misinformation-irresponsible-ai-experts-technology.html
AI learns to simulate how trees grow and shape in response to their environments,"Jan 22, 2024","A research team from Purdue University's Department of Computer Science and Institute for Digital Forestry, with collaborator Sören Pirk at Kiel University in Germany, has discovered that artificial intelligence can simulate ...",https://techxplore.com/news/2024-01-ai-simulate-trees-response-environments.html
Researchers unveil new way to counter mobile phone 'account takeover' attacks,"Jan 22, 2024","Computer science researchers have developed a new way to identify security weaknesses that leave people vulnerable to account takeover attacks, where a hacker gains unauthorized access to online accounts.",https://techxplore.com/news/2024-01-unveil-counter-mobile-account-takeover.html
DeepMind's AI system AlphaGeometry able to solve complex geometry problems at a high level,"Jan 19, 2024","A team of AI researchers at Google's DeepMind, working with a colleague from New York University, has developed an AI system called AlphaGeometry that has demonstrated an ability to solve complex geometry problems at a high ...",https://techxplore.com/news/2024-01-deepmind-ai-alphageometry-complex-geometry.html
Researchers demonstrate scalability of graph neural networks on world's most powerful computing systems,"Jan 19, 2024","Solving today's most complex scientific challenges often means tracing links between hundreds, thousands or even millions of variables. The larger the scientific dataset, the more complex these connections become.",https://techxplore.com/news/2024-01-scalability-graph-neural-networks-world.html
Team develops a new deepfake detector designed to be less biased,"Jan 16, 2024",The image spoke for itself. University at Buffalo computer scientist and deepfake expert Siwei Lyu created a photo collage out of the hundreds of faces that his detection algorithms had incorrectly classified as fake—and ...,https://techxplore.com/news/2024-01-team-deepfake-detector-biased.html
Researchers propose new scheme for Internet of Things that uses fog computing,"Jan 16, 2024","Researchers from RUDN University have proposed a new scheme for the Internet of Things network. It uses flying drones that process data instead of cloud data centers, which speeds up the network. The results were published ...",https://techxplore.com/news/2024-01-scheme-internet-fog.html
Zeroing in on the origins of bias in large language models,"Jan 15, 2024","When artificial intelligence models pore over hundreds of gigabytes of training data to learn the nuances of language, they also imbibe the biases woven into the texts.",https://techxplore.com/news/2024-01-zeroing-bias-large-language.html
Scientists show how shallow learning mechanism used by the brain can compete with deep learning,"Jan 12, 2024","Neural network learning techniques stem from the dynamics of the brain. However, these two scenarios, brain learning and deep learning, are intrinsically different. One of the most prominent differences is the number of layers ...",https://techxplore.com/news/2024-01-scientists-shallow-mechanism-brain-deep.html
Novel AI framework generates images from nothing,"Jan 11, 2024","A new, potentially revolutionary artificial intelligence framework called ""Blackout Diffusion"" generates images from a completely empty picture, meaning that, unlike other generative diffusion models, the machine-learning ...",https://techxplore.com/news/2024-01-ai-framework-generates-images.html
Revolutionizing real-time data processing with edge computing and reservoir technology,"Jan 11, 2024","Every day, a significant amount of data related to weather, traffic, and social media undergo real-time processing. In traditional cloud computing, this processing occurs on the cloud, raising concerns about issues such as ...",https://techxplore.com/news/2024-01-revolutionizing-real-edge-reservoir-technology.html
Study pinpoints the weaknesses in AI,"Jan 11, 2024",ChatGPT and other solutions built on machine learning are surging. But even the most successful algorithms have limitations. Researchers from University of Copenhagen have proven mathematically that apart from simple problems ...,https://techxplore.com/news/2024-01-weaknesses-ai.html
Q&A: ChatGPT has read almost the whole internet. That hasn't solved its diversity issues,"Jan 11, 2024","AI language models are booming. The current frontrunner is ChatGPT, which can do everything from taking a bar exam to creating an HR policy to writing a movie script.",https://techxplore.com/news/2024-01-qa-chatgpt-internet-hasnt-diversity.html
How we almost ended up with a bull's-eye bar code,"Jan 11, 2024","Few objects in the world are more immediately recognizable than the bar code. After all, bar codes are all around us. They're on the books we buy and the packages that land on our doorsteps. More than 6 billion bar codes ...",https://techxplore.com/news/2024-01-bull-eye-bar-code.html
Want to share a ride? New study identifies factors that influence ride-splitting,"Jan 4, 2024",New research from a group including a University of Massachusetts Amherst engineer has helped identify the most important characteristics to increase adoption of ride-splitting platforms like UberX Share.,https://techxplore.com/news/2024-01-factors.html
Breaking new ground in aerial imaging: The AVIID dataset and visible-to-infrared image translation,"Jan 4, 2024","A study published on 10 November 2023, in the Journal of Remote Sensing, has made significant strides in aerial visible-to-infrared image translation. It offers advantages like lower cost, higher efficiency, and enhanced ...",https://techxplore.com/news/2024-01-ground-aerial-imaging-aviid-dataset.html
Can large language models detect sarcasm?,"Dec 28, 2023","Large language models (LLMs) are advanced deep learning algorithms that can analyze prompts in various human languages, subsequently generating realistic and exhaustive answers. This promising class of natural language processing ...",https://techxplore.com/news/2023-12-large-language-sarcasm.html
"Researchers create first programmable, logical quantum processor","Dec 21, 2023","Harvard researchers have realized a key milestone in the quest for stable, scalable quantum computing, an ultra-high-speed technology that will enable game-changing advances in a variety of fields, including medicine, science, ...",https://techxplore.com/news/2023-12-programmable-logical-quantum-processor.html
A flexible solution to help artists improve animation draws on 200-year-old geometric foundations,"Dec 20, 2023","Artists who bring to life heroes and villains in animated movies and video games could have more control over their animations, thanks to a new technique introduced by MIT researchers.",https://techxplore.com/news/2023-12-flexible-solution-artists-animation-year-old.html
"Large language models repeat conspiracy theories and other forms of misinformation, research finds","Dec 20, 2023","New research into large language models shows that they repeat conspiracy theories, harmful stereotypes, and other forms of misinformation.",https://techxplore.com/news/2023-12-large-language-conspiracy-theories-misinformation.html
Researchers mold model for more nimble networks,"Dec 20, 2023","Roughly three decades since the dawn of the World Wide Web, the process by which data pings around the internet and to our devices has, by design, remained largely unchanged.",https://techxplore.com/news/2023-12-mold-nimble-networks.html
Computer vision system estimates speed of vehicles driving on the same road in real-time,"Dec 20, 2023",Engineers of ICAI Group of the School of Computer Science of the University of Malaga have developed a computer vision system that estimates the speed of vehicles driving on the same road in real-time.,https://techxplore.com/news/2023-12-vision-vehicles-road-real-time.html
Testing the biological reasoning capabilities of large language models,"Dec 19, 2023",Large language models (LLMs) are advanced deep learning algorithms that can process written or spoken prompts and generate texts in response to these prompts. These models have recently become increasingly popular and are ...,https://techxplore.com/news/2023-12-biological-capabilities-large-language.html
"Q&A: Alexa, am I happy? How AI emotion recognition falls short","Dec 19, 2023","Is the fear of public speaking the same as being chased by a bear? Does raising an eyebrow convey amusement or confusion? In 1995, Rosalind Picard, a scientist and inventor, introduced the idea of computers developing the ...",https://techxplore.com/news/2023-12-qa-alexa-happy-ai-emotion.html
How AI can help journalists find diverse and original sources,"Dec 19, 2023","What would news stories be without proper sources? To tell a compelling story, reporters need to find newsworthy narratives and trustworthy information. Such information typically comes from a wide pool of publications, official ...",https://techxplore.com/news/2023-12-ai-journalists-diverse-sources.html
Brain-inspired chaotic spiking backpropagation,"Mar 29, 2024","Since it was discovered in the 1980s that learning in the rabbit brain utilizes chaos, this nonlinear and initially value-sensitive dynamical behavior has been increasingly recognized as integral to brain learning.",https://techxplore.com/news/2024-03-brain-chaotic-spiking-backpropagation.html
A biased edge enhancement method for truss-based community search,"Mar 29, 2024","Community Search, which targets a cohesive and meaningful community containing the query node, has drawn intense research interest and had extensive applications in various real-world networks recently.",https://techxplore.com/news/2024-03-biased-edge-method-truss-based.html
Q&A: How to train AI when you don't have enough data,"Mar 28, 2024",Artificial intelligence excels at sorting through information and detecting patterns or trends. But these machine learning algorithms need to be trained with large amounts of data first.,https://techxplore.com/news/2024-03-qa-ai-dont.html
Artificial intelligence boosts super-resolution microscopy,"Mar 28, 2024",Generative artificial intelligence (AI) might be best known from text or image-creating applications like ChatGPT or Stable Diffusion. But its usefulness beyond that is being shown in more and more different scientific fields.,https://techxplore.com/news/2024-03-artificial-intelligence-boosts-super-resolution.html
"New software enables blind and low-vision users to create interactive, accessible charts","Mar 27, 2024","A growing number of tools enable users to make online data representations, like charts, that are accessible for people who are blind or have low vision. However, most tools require an existing visual chart that can then ...",https://techxplore.com/news/2024-03-software-enables-vision-users-interactive.html
How long before quantum computers can benefit society? That's Google's US$5 million question,"Mar 27, 2024",Google and the XPrize Foundation have launched a competition worth US$5 million (£4 million) to develop real-world applications for quantum computers that benefit society—by speeding up progress on one of the UN Sustainable ...,https://techxplore.com/news/2024-03-quantum-benefit-society-google-us5.html
How AI and a popular card game can help engineers predict catastrophic failure by finding the absence of a pattern,"Mar 26, 2024","Humans are very good at spotting patterns, or repeating features people can recognize. For instance, ancient Polynesians navigated across the Pacific by recognizing many patterns, from the stars' constellations to more subtle ...",https://techxplore.com/news/2024-03-ai-popular-card-game-catastrophic.html
Large language models use a surprisingly simple mechanism to retrieve some stored knowledge,"Mar 25, 2024","Large language models, such as those that power popular artificial intelligence chatbots like ChatGPT, are incredibly complex. Even though these models are being used as tools in many areas, such as customer support, code ...",https://techxplore.com/news/2024-03-large-language-simple-mechanism-knowledge.html
Novel quantum algorithm proposed for high-quality solutions to combinatorial optimization problems,"Mar 25, 2024","Combinatorial optimization problems (COPs) have applications in many different fields such as logistics, supply chain management, machine learning, material design and drug discovery, among others, for finding the optimal ...",https://techxplore.com/news/2024-03-quantum-algorithm-high-quality-solutions.html
My search for the mysterious missing secretary who shaped chatbot history,"Mar 25, 2024","The Massachusetts Institute of Technology's (MIT) Distinctive Collections archive is quiet while the blizzard blows outside. Silence seems to be accumulating with the falling snow. I am the only researcher in the archive, ...",https://techxplore.com/news/2024-03-mysterious-secretary-chatbot-history.html
Team develops a new deepfake detector designed to be less biased,"Jan 16, 2024",The image spoke for itself. University at Buffalo computer scientist and deepfake expert Siwei Lyu created a photo collage out of the hundreds of faces that his detection algorithms had incorrectly classified as fake—and ...,https://techxplore.com/news/2024-01-team-deepfake-detector-biased.html
Researchers propose new scheme for Internet of Things that uses fog computing,"Jan 16, 2024","Researchers from RUDN University have proposed a new scheme for the Internet of Things network. It uses flying drones that process data instead of cloud data centers, which speeds up the network. The results were published ...",https://techxplore.com/news/2024-01-scheme-internet-fog.html
Zeroing in on the origins of bias in large language models,"Jan 15, 2024","When artificial intelligence models pore over hundreds of gigabytes of training data to learn the nuances of language, they also imbibe the biases woven into the texts.",https://techxplore.com/news/2024-01-zeroing-bias-large-language.html
Scientists show how shallow learning mechanism used by the brain can compete with deep learning,"Jan 12, 2024","Neural network learning techniques stem from the dynamics of the brain. However, these two scenarios, brain learning and deep learning, are intrinsically different. One of the most prominent differences is the number of layers ...",https://techxplore.com/news/2024-01-scientists-shallow-mechanism-brain-deep.html
Novel AI framework generates images from nothing,"Jan 11, 2024","A new, potentially revolutionary artificial intelligence framework called ""Blackout Diffusion"" generates images from a completely empty picture, meaning that, unlike other generative diffusion models, the machine-learning ...",https://techxplore.com/news/2024-01-ai-framework-generates-images.html
Revolutionizing real-time data processing with edge computing and reservoir technology,"Jan 11, 2024","Every day, a significant amount of data related to weather, traffic, and social media undergo real-time processing. In traditional cloud computing, this processing occurs on the cloud, raising concerns about issues such as ...",https://techxplore.com/news/2024-01-revolutionizing-real-edge-reservoir-technology.html
Study pinpoints the weaknesses in AI,"Jan 11, 2024",ChatGPT and other solutions built on machine learning are surging. But even the most successful algorithms have limitations. Researchers from University of Copenhagen have proven mathematically that apart from simple problems ...,https://techxplore.com/news/2024-01-weaknesses-ai.html
Q&A: ChatGPT has read almost the whole internet. That hasn't solved its diversity issues,"Jan 11, 2024","AI language models are booming. The current frontrunner is ChatGPT, which can do everything from taking a bar exam to creating an HR policy to writing a movie script.",https://techxplore.com/news/2024-01-qa-chatgpt-internet-hasnt-diversity.html
How we almost ended up with a bull's-eye bar code,"Jan 11, 2024","Few objects in the world are more immediately recognizable than the bar code. After all, bar codes are all around us. They're on the books we buy and the packages that land on our doorsteps. More than 6 billion bar codes ...",https://techxplore.com/news/2024-01-bull-eye-bar-code.html
Want to share a ride? New study identifies factors that influence ride-splitting,"Jan 4, 2024",New research from a group including a University of Massachusetts Amherst engineer has helped identify the most important characteristics to increase adoption of ride-splitting platforms like UberX Share.,https://techxplore.com/news/2024-01-factors.html
Breaking new ground in aerial imaging: The AVIID dataset and visible-to-infrared image translation,"Jan 4, 2024","A study published on 10 November 2023, in the Journal of Remote Sensing, has made significant strides in aerial visible-to-infrared image translation. It offers advantages like lower cost, higher efficiency, and enhanced ...",https://techxplore.com/news/2024-01-ground-aerial-imaging-aviid-dataset.html
Can large language models detect sarcasm?,"Dec 28, 2023","Large language models (LLMs) are advanced deep learning algorithms that can analyze prompts in various human languages, subsequently generating realistic and exhaustive answers. This promising class of natural language processing ...",https://techxplore.com/news/2023-12-large-language-sarcasm.html
"Researchers create first programmable, logical quantum processor","Dec 21, 2023","Harvard researchers have realized a key milestone in the quest for stable, scalable quantum computing, an ultra-high-speed technology that will enable game-changing advances in a variety of fields, including medicine, science, ...",https://techxplore.com/news/2023-12-programmable-logical-quantum-processor.html
A flexible solution to help artists improve animation draws on 200-year-old geometric foundations,"Dec 20, 2023","Artists who bring to life heroes and villains in animated movies and video games could have more control over their animations, thanks to a new technique introduced by MIT researchers.",https://techxplore.com/news/2023-12-flexible-solution-artists-animation-year-old.html
"Large language models repeat conspiracy theories and other forms of misinformation, research finds","Dec 20, 2023","New research into large language models shows that they repeat conspiracy theories, harmful stereotypes, and other forms of misinformation.",https://techxplore.com/news/2023-12-large-language-conspiracy-theories-misinformation.html
Researchers mold model for more nimble networks,"Dec 20, 2023","Roughly three decades since the dawn of the World Wide Web, the process by which data pings around the internet and to our devices has, by design, remained largely unchanged.",https://techxplore.com/news/2023-12-mold-nimble-networks.html
Computer vision system estimates speed of vehicles driving on the same road in real-time,"Dec 20, 2023",Engineers of ICAI Group of the School of Computer Science of the University of Malaga have developed a computer vision system that estimates the speed of vehicles driving on the same road in real-time.,https://techxplore.com/news/2023-12-vision-vehicles-road-real-time.html
Testing the biological reasoning capabilities of large language models,"Dec 19, 2023",Large language models (LLMs) are advanced deep learning algorithms that can process written or spoken prompts and generate texts in response to these prompts. These models have recently become increasingly popular and are ...,https://techxplore.com/news/2023-12-biological-capabilities-large-language.html
"Q&A: Alexa, am I happy? How AI emotion recognition falls short","Dec 19, 2023","Is the fear of public speaking the same as being chased by a bear? Does raising an eyebrow convey amusement or confusion? In 1995, Rosalind Picard, a scientist and inventor, introduced the idea of computers developing the ...",https://techxplore.com/news/2023-12-qa-alexa-happy-ai-emotion.html
How AI can help journalists find diverse and original sources,"Dec 19, 2023","What would news stories be without proper sources? To tell a compelling story, reporters need to find newsworthy narratives and trustworthy information. Such information typically comes from a wide pool of publications, official ...",https://techxplore.com/news/2023-12-ai-journalists-diverse-sources.html
Researchers use environmental justice questions to reveal geographic biases in ChatGPT,"Dec 16, 2023","Virginia Tech researchers have discovered limitations in ChatGPT's capacity to provide location-specific information about environmental justice issues. Their findings, published in the journal Telematics and Informatics, ...",https://techxplore.com/news/2023-12-environmental-justice-reveal-geographic-biases.html
A means for searching for new solutions in mathematics and computer science using an LLM and an evaluator,"Dec 15, 2023","A team of computer scientists at Google's DeepMind project in the U.K., working with a colleague from the University of Wisconsin-Madison and another from Université de Lyon, has developed a computer program that combines ...",https://techxplore.com/news/2023-12-solutions-mathematics-science-llm.html
Image recognition accuracy: An unseen challenge confounding today's AI,"Dec 15, 2023",Imagine you are scrolling through the photos on your phone and you come across an image that at first you can't recognize. It looks like maybe something fuzzy on the couch; could it be a pillow or a coat? After a couple of ...,https://techxplore.com/news/2023-12-image-recognition-accuracy-unseen-confounding.html
Research team develops analog hardware solution for real-time compressed sensing recovery in one step,"Dec 15, 2023","A research team led by Prof. Sun Zhong at Peking University has reported an analog hardware solution for real-time compressed sensing recovery. It has been published as an article titled, ""In-memory analog solution of compressed ...",https://techxplore.com/news/2023-12-team-analog-hardware-solution-real-time.html
Large sequence models for sequential decision-making,"Dec 15, 2023","Transformer architectures have facilitated the development of large-scale and general-purpose sequence models for prediction tasks in natural language processing and computer vision, for example, GPT-3 and Swin Transformer.",https://techxplore.com/news/2023-12-large-sequence-sequential-decision-making.html
Gathering more effective human demonstrations to teach robots new skills,"Dec 14, 2023","To effectively assist humans in real-world settings, robots should be able to learn new skills and adapt their actions based on what users require them to do at different times. One way to achieve this would be to design ...",https://techxplore.com/news/2023-12-effective-human-robots-skills.html
"YouTube video recommendations lead to more extremist content for right-leaning users, researchers suggest","Dec 14, 2023",YouTube tends to recommend videos that are similar to what people have already watched. New research has found that those recommendations can lead users down a rabbit hole of extremist political content.,https://techxplore.com/news/2023-12-youtube-video-extremist-content-right-leaning.html
Researcher creates VR sequences to test eyewitness statements,"Dec 14, 2023","Eyewitness statements are one of the key sources for identifying perpetrators—and one of the most error-prone. For example, the Innocence Project—an organization that works to clear up miscarriages of justice in the U.S.—states ...",https://techxplore.com/news/2023-12-vr-sequences-eyewitness-statements.html
"Visual active search tool combines deep reinforcement learning, traditional active search methods","Dec 14, 2023","In geospatial exploration, the quest for efficient identification of regions of interest has recently taken a leap forward with visual active search (VAS). This modeling framework uses visual cues to guide exploration with ...",https://techxplore.com/news/2023-12-visual-tool-combines-deep-traditional.html
Scientists tackle AI bias with polite prodding,"Dec 13, 2023","The troubling presence of racial bias in AI output may be easier to contain than many thought. Scientists at AI research company Anthropic say a little politeness may just do the trick, at least in some instances.",https://techxplore.com/news/2023-12-scientists-tackle-ai-bias-polite.html
Copy and paste: New AI tool helps computers interpret the world,"Dec 13, 2023","Copy and paste: It's a simple concept. You define some text or image on your computer, copy it, and paste it where you want it. Now, think of that new leather sofa you crave. Popular augmented reality (AR) apps allow you ...",https://techxplore.com/news/2023-12-ai-tool-world.html
Light-stimulated adaptive artificial synapse based on nanocrystalline metal-oxide film,"Dec 13, 2023","The quest for more efficient and versatile computing methods has given rise to innovative solutions, moving beyond traditional digital architectures. The limitations of the von Neumann architecture, which separates memory ...",https://techxplore.com/news/2023-12-light-stimulated-artificial-synapse-based-nanocrystalline.html
"Artificial intelligence systems found to excel at imitation, but not innovation","Dec 12, 2023","Artificial intelligence (AI) systems are often depicted as sentient agents poised to overshadow the human mind. But AI lacks the crucial human ability of innovation, researchers at the University of California, Berkeley have ...",https://techxplore.com/news/2023-12-artificial-intelligence-excel-imitation.html
Navigating the analytics frontier: Problem-centric thinking and the cognitive revolution,"Dec 11, 2023dialog","In today's data-driven world, data analytics has become a cornerstone of decision-making. However, despite the transformative potential, a significant number of analytics projects fail.",https://techxplore.com/news/2023-12-analytics-frontier-problem-centric-cognitive-revolution.html
"Biases in large image-text AI model favor wealthier, Western perspectives: Study","Dec 8, 2023","In a study evaluating the bias in OpenAI's CLIP, a model that pairs text and images and operates behind the scenes in the popular DALL-E image generator, University of Michigan researchers found that CLIP performs poorly ...",https://techxplore.com/news/2023-12-biases-large-image-text-ai-favor.html
"ChatGPT often won't defend its answers, even when it is right: Study finds weakness in large language models' reasoning","Dec 7, 2023","ChatGPT may do an impressive job at correctly answering complex questions, but a new study suggests it may be absurdly easy to convince the AI chatbot that it's in the wrong.",https://techxplore.com/news/2023-12-chatgpt-wont-defend-weakness-large.html
Training algorithm breaks barriers to deep physical neural networks,"Dec 7, 2023","EPFL researchers have developed an algorithm to train an analog neural network just as accurately as a digital one, enabling the development of more efficient alternatives to power-hungry deep learning hardware.",https://techxplore.com/news/2023-12-algorithm-barriers-deep-physical-neural.html
Software DJ creates automated pop song mashups,"Dec 7, 2023","Song mashups are a staple of many DJs, who mix the vocals and instrumentals from two or more tracks into a seamless blend, creating a new and exciting final product. While the result is fun to listen to, the creation process ...",https://techxplore.com/news/2023-12-software-dj-automated-song-mashups.html
Researchers develop method that boosts performance of moderation models on live platforms,"Dec 7, 2023","Twitch. Some see it as a fun online community of gamers and good-natured e-sports fandom. For others, it's a perilous stream of potentially toxic content and hate speech.",https://techxplore.com/news/2023-12-method-boosts-moderation-platforms.html
Computer scientists introduce a new method to reduce the size of multilingual language models,"Dec 7, 2023","Multilingual language models, or MLMs, are machine learning models that can predict, generate, and extract text from more than one language. They're useful for cross-lingual communication, translation, and more—but tend ...",https://techxplore.com/news/2023-12-scientists-method-size-multilingual-language.html
Brain-inspired chaotic spiking backpropagation,"Mar 29, 2024","Since it was discovered in the 1980s that learning in the rabbit brain utilizes chaos, this nonlinear and initially value-sensitive dynamical behavior has been increasingly recognized as integral to brain learning.",https://techxplore.com/news/2024-03-brain-chaotic-spiking-backpropagation.html
A biased edge enhancement method for truss-based community search,"Mar 29, 2024","Community Search, which targets a cohesive and meaningful community containing the query node, has drawn intense research interest and had extensive applications in various real-world networks recently.",https://techxplore.com/news/2024-03-biased-edge-method-truss-based.html
Q&A: How to train AI when you don't have enough data,"Mar 28, 2024",Artificial intelligence excels at sorting through information and detecting patterns or trends. But these machine learning algorithms need to be trained with large amounts of data first.,https://techxplore.com/news/2024-03-qa-ai-dont.html
Artificial intelligence boosts super-resolution microscopy,"Mar 28, 2024",Generative artificial intelligence (AI) might be best known from text or image-creating applications like ChatGPT or Stable Diffusion. But its usefulness beyond that is being shown in more and more different scientific fields.,https://techxplore.com/news/2024-03-artificial-intelligence-boosts-super-resolution.html
"New software enables blind and low-vision users to create interactive, accessible charts","Mar 27, 2024","A growing number of tools enable users to make online data representations, like charts, that are accessible for people who are blind or have low vision. However, most tools require an existing visual chart that can then ...",https://techxplore.com/news/2024-03-software-enables-vision-users-interactive.html
How long before quantum computers can benefit society? That's Google's US$5 million question,"Mar 27, 2024",Google and the XPrize Foundation have launched a competition worth US$5 million (£4 million) to develop real-world applications for quantum computers that benefit society—by speeding up progress on one of the UN Sustainable ...,https://techxplore.com/news/2024-03-quantum-benefit-society-google-us5.html
How AI and a popular card game can help engineers predict catastrophic failure by finding the absence of a pattern,"Mar 26, 2024","Humans are very good at spotting patterns, or repeating features people can recognize. For instance, ancient Polynesians navigated across the Pacific by recognizing many patterns, from the stars' constellations to more subtle ...",https://techxplore.com/news/2024-03-ai-popular-card-game-catastrophic.html
Large language models use a surprisingly simple mechanism to retrieve some stored knowledge,"Mar 25, 2024","Large language models, such as those that power popular artificial intelligence chatbots like ChatGPT, are incredibly complex. Even though these models are being used as tools in many areas, such as customer support, code ...",https://techxplore.com/news/2024-03-large-language-simple-mechanism-knowledge.html
Novel quantum algorithm proposed for high-quality solutions to combinatorial optimization problems,"Mar 25, 2024","Combinatorial optimization problems (COPs) have applications in many different fields such as logistics, supply chain management, machine learning, material design and drug discovery, among others, for finding the optimal ...",https://techxplore.com/news/2024-03-quantum-algorithm-high-quality-solutions.html
My search for the mysterious missing secretary who shaped chatbot history,"Mar 25, 2024","The Massachusetts Institute of Technology's (MIT) Distinctive Collections archive is quiet while the blizzard blows outside. Silence seems to be accumulating with the falling snow. I am the only researcher in the archive, ...",https://techxplore.com/news/2024-03-mysterious-secretary-chatbot-history.html
Researchers use environmental justice questions to reveal geographic biases in ChatGPT,"Dec 16, 2023","Virginia Tech researchers have discovered limitations in ChatGPT's capacity to provide location-specific information about environmental justice issues. Their findings, published in the journal Telematics and Informatics, ...",https://techxplore.com/news/2023-12-environmental-justice-reveal-geographic-biases.html
A means for searching for new solutions in mathematics and computer science using an LLM and an evaluator,"Dec 15, 2023","A team of computer scientists at Google's DeepMind project in the U.K., working with a colleague from the University of Wisconsin-Madison and another from Université de Lyon, has developed a computer program that combines ...",https://techxplore.com/news/2023-12-solutions-mathematics-science-llm.html
Image recognition accuracy: An unseen challenge confounding today's AI,"Dec 15, 2023",Imagine you are scrolling through the photos on your phone and you come across an image that at first you can't recognize. It looks like maybe something fuzzy on the couch; could it be a pillow or a coat? After a couple of ...,https://techxplore.com/news/2023-12-image-recognition-accuracy-unseen-confounding.html
Research team develops analog hardware solution for real-time compressed sensing recovery in one step,"Dec 15, 2023","A research team led by Prof. Sun Zhong at Peking University has reported an analog hardware solution for real-time compressed sensing recovery. It has been published as an article titled, ""In-memory analog solution of compressed ...",https://techxplore.com/news/2023-12-team-analog-hardware-solution-real-time.html
Large sequence models for sequential decision-making,"Dec 15, 2023","Transformer architectures have facilitated the development of large-scale and general-purpose sequence models for prediction tasks in natural language processing and computer vision, for example, GPT-3 and Swin Transformer.",https://techxplore.com/news/2023-12-large-sequence-sequential-decision-making.html
Gathering more effective human demonstrations to teach robots new skills,"Dec 14, 2023","To effectively assist humans in real-world settings, robots should be able to learn new skills and adapt their actions based on what users require them to do at different times. One way to achieve this would be to design ...",https://techxplore.com/news/2023-12-effective-human-robots-skills.html
"YouTube video recommendations lead to more extremist content for right-leaning users, researchers suggest","Dec 14, 2023",YouTube tends to recommend videos that are similar to what people have already watched. New research has found that those recommendations can lead users down a rabbit hole of extremist political content.,https://techxplore.com/news/2023-12-youtube-video-extremist-content-right-leaning.html
Researcher creates VR sequences to test eyewitness statements,"Dec 14, 2023","Eyewitness statements are one of the key sources for identifying perpetrators—and one of the most error-prone. For example, the Innocence Project—an organization that works to clear up miscarriages of justice in the U.S.—states ...",https://techxplore.com/news/2023-12-vr-sequences-eyewitness-statements.html
"Visual active search tool combines deep reinforcement learning, traditional active search methods","Dec 14, 2023","In geospatial exploration, the quest for efficient identification of regions of interest has recently taken a leap forward with visual active search (VAS). This modeling framework uses visual cues to guide exploration with ...",https://techxplore.com/news/2023-12-visual-tool-combines-deep-traditional.html
